%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	h (m) - tide free	Anomalia de gravidade residual (mGal)
-26.81855591	-49.48732099	501.65000000	21.62958165
-26.82611868	-49.49462246	586.79000000	31.07282850
-26.80442696	-49.47568468	520.21000000	23.53285061
-26.79722760	-49.47313600	589.18000000	31.08292027
-26.78734191	-49.47472749	658.34000000	38.80648618
-26.78645775	-49.47986532	621.41000000	34.66616401
-26.74015570	-49.50842875	661.11000000	33.36500901
-26.74444982	-49.50951334	650.53000000	32.74843185
-26.75046686	-49.65788559	930.13000000	40.68403216
-26.75878799	-49.65216264	931.46000000	41.84037180
-26.76671665	-49.64655541	902.01000000	40.10594549
-26.77570940	-49.64449073	914.22000000	42.14781724
-26.78064165	-49.63525634	939.09000000	46.29906108
-26.78750913	-49.61978467	946.52000000	47.83300557
-26.77930394	-49.62509241	952.23000000	53.99835716
-26.79619706	-49.62230844	946.07000000	51.99324406
-26.79724960	-49.61265188	879.82000000	45.70569554
-26.79731116	-49.60260915	676.90000000	27.18599388
-26.80782780	-49.59857223	602.58000000	18.89456570
-26.82420738	-49.60738784	582.43000000	14.51017240
-26.81630247	-49.60333333	592.51000000	17.22918655
-26.80895845	-49.58823197	646.92000000	22.63035892
-26.80377815	-49.57993912	685.37000000	27.35199125
-26.80828266	-49.59383869	617.87000000	20.12210941
-26.74155076	-49.61192759	672.15000000	18.87661342
-26.73264879	-49.60972901	757.13000000	27.26636908
-26.65819591	-49.53230327	628.56000000	18.52364592
-26.65804625	-49.54293743	722.40000000	28.85674759
-26.66397675	-49.55052977	826.89000000	40.50298052
-26.66929951	-49.55010529	808.11000000	38.62881932
-26.65130381	-49.55790991	806.05000000	36.68784852
-26.64673391	-49.55226196	805.32000000	37.61776015
-26.65488944	-49.54981225	822.44000000	39.93551038
-26.65522323	-49.48842844	897.26000000	53.94269149
-26.66216616	-49.49557881	906.36000000	54.41980886
-26.69393059	-49.49411610	523.51000000	14.82072147
-26.71703192	-49.45345448	680.87000000	42.51941671
-26.71732534	-49.44581192	724.21000000	48.37677656
-26.74973633	-49.50260464	778.60000000	46.86308015
-26.74129537	-49.49715067	752.35000000	43.39376261
-26.80106433	-49.52836066	717.86000000	39.00774368
-26.80956693	-49.52271751	766.71000000	45.65285569
-26.81675886	-49.51706557	775.24000000	47.69093559
-26.82202595	-49.50942368	780.46000000	49.35335888
-26.82532960	-49.50133004	706.23000000	43.14423558
-26.81761257	-49.47402622	617.34000000	35.21633219
-26.82483428	-49.48065885	629.25000000	35.78791743
-26.82298648	-49.43984821	454.21000000	20.50458391
-26.81403164	-49.44154804	495.31000000	24.28806318
-26.81841585	-49.45050224	638.93000000	39.34470781
-26.81727169	-49.45976674	633.72000000	38.15487505
-26.82655404	-49.45932452	630.76000000	36.86651299
-26.80165115	-49.43413684	427.82000000	17.82287996
-26.80343229	-49.44277157	520.70000000	28.01867649
-26.79055153	-49.44715394	530.49000000	28.35918226
-26.79601252	-49.44790309	556.29000000	30.21075235
-26.78781145	-49.43193297	450.23000000	19.66779513
-26.77369027	-49.39132295	228.44000000	-1.07328569
-26.76271175	-49.40059868	311.12000000	7.16892599
-26.75314629	-49.41185815	438.13000000	22.50822498
-26.79000355	-49.41724990	357.25000000	11.67328837
-26.79794653	-49.42129996	543.62000000	32.82193906
-26.80332622	-49.38813018	300.84000000	3.85323725
-26.81117759	-49.40035739	455.89000000	23.28968859
-26.80474608	-49.41393452	474.04000000	28.10818010
-26.82226897	-49.41044817	579.47000000	35.04659011
-26.78417798	-49.39596024	278.24000000	5.82331713
-26.68120429	-49.66201973	1042.12000000	39.41123521
-26.67184444	-49.65924285	1031.51000000	37.82273390
-26.66274333	-49.65913570	992.79000000	33.16813139
-26.65395193	-49.65643243	986.39000000	30.56060227
-26.64520656	-49.65423636	995.43000000	35.69194635
-26.65600379	-49.64621561	960.45000000	29.50675813
-26.74287147	-49.63989651	689.73000000	15.66403160
-26.74183106	-49.62957656	853.90000000	35.86378579
-26.75702206	-49.58050940	716.10000000	29.34859552
-26.76170669	-49.57587037	731.18000000	32.24087212
-26.73637694	-49.57612739	726.18000000	28.84706595
-26.70925230	-49.49305589	523.88000000	18.95667385
-26.70601409	-49.50334779	673.70000000	32.66010782
-26.63663999	-49.47234717	758.12000000	37.89574782
-26.63874206	-49.46187277	788.77000000	42.59236982
-26.64048857	-49.45183951	782.00000000	43.93251687
-26.64496586	-49.44298492	777.61000000	45.61757735
-26.65126772	-49.44169677	817.79000000	49.45403969
-26.64683520	-49.43256119	763.36000000	46.82089003
-26.65365497	-49.42609516	798.17000000	51.38715144
-26.65176622	-49.41606696	808.11000000	53.91672707
-26.64384952	-49.40948115	726.59000000	46.23278591
-26.63545596	-49.40998883	692.69000000	41.27473339
-26.64465214	-49.62416129	993.46000000	37.65996065
-26.65298679	-49.62040203	1001.17000000	42.38679126
-26.66190956	-49.62316057	1022.61000000	45.04502264
-26.66079447	-49.61340863	995.67000000	45.90222900
-26.66228885	-49.60351808	989.77000000	48.83628911
-26.66134986	-49.59353938	975.48000000	49.13707819
-26.66465068	-49.58434830	984.19000000	52.66830329
-26.65378611	-49.59965731	979.39000000	46.89135130
-26.64534155	-49.59674613	970.79000000	45.12884061
-26.68683681	-49.60307025	962.70000000	35.52444299
-26.65406934	-49.61038877	990.80000000	39.14752552
-26.66998930	-49.61834527	1024.42000000	51.44952546
-26.67882041	-49.61785875	1021.40000000	55.84006455
-26.67723402	-49.62738923	977.06000000	42.41525436
-26.68288639	-49.62703979	982.81000000	37.33661953
-26.69154164	-49.63156425	1015.62000000	44.41053177
-26.69238269	-49.64167000	1012.30000000	36.72121919
-26.69394438	-49.65162798	1032.67000000	57.66148988
-26.68360558	-49.60839044	1012.70000000	67.60777318
-26.67794029	-49.59965512	948.75000000	43.20611090
-26.68041784	-49.59006781	981.07000000	48.11661301
-26.68889761	-49.59384162	1008.57000000	67.30136887
-26.69115945	-49.58408447	956.08000000	43.20782257
-26.69598968	-49.60001507	996.12000000	55.58392366
-26.70242845	-49.59423096	994.50000000	49.36992373
-26.70324350	-49.60749039	1014.33000000	65.17872128
-26.67154597	-49.58798934	982.67000000	52.39984444
-26.76329214	-49.50520017	650.64000000	33.06553576
-26.79708035	-49.51934185	790.09000000	48.02241927
-26.79472901	-49.51361795	788.01000000	49.30156757
-26.81443221	-49.49659893	556.21000000	26.42189072
-26.81300739	-49.50459403	602.80000000	29.58416669
-26.77148576	-49.42121858	570.24000000	34.17739244
-26.74434964	-49.43617828	558.24000000	33.96473094
-26.72062485	-49.42761711	553.43000000	33.29516425
-26.70564757	-49.44934579	562.46000000	28.94065363
-26.69507380	-49.45043004	553.45000000	27.36991140
-24.78488686	-49.28348233	277.39000000	-70.40283230
-24.79704728	-49.30869458	285.64000000	-69.52463487
-24.80733858	-49.33700781	333.58000000	-60.06542432
-24.82162194	-49.36360133	300.91000000	-62.39265291
-24.83458842	-49.39183342	303.90000000	-59.18286708
-24.84235181	-49.42036472	354.67000000	-52.89404900
-24.84814667	-49.45001611	582.16000000	-23.22327126
-24.87191036	-49.46537536	412.23000000	-43.46124014
-24.86130325	-49.48887047	578.21000000	-27.63301834
-24.88903828	-49.50295294	444.90000000	-43.98105905
-24.88031064	-49.53227894	710.85000000	-17.67164602
-24.88048356	-49.56344058	677.32000000	-21.30196598
-24.90756025	-49.56290944	488.26000000	-41.00650488
-24.86642469	-49.58852672	658.87000000	-23.55646035
-24.84428025	-49.60598183	692.38000000	-22.06472965
-24.84117711	-49.63537075	764.38000000	-9.35234890
-24.79510908	-49.37950558	370.89000000	-52.98082099
-24.78349969	-49.40738156	491.14000000	-43.31855755
-24.75847050	-49.41772783	680.85000000	-22.69998112
-24.73001631	-49.41174667	571.75000000	-34.78478512
-24.72172633	-49.43919672	600.76000000	-30.74210461
-24.71263547	-49.46779072	640.01000000	-27.48003357
-24.72043419	-49.49426722	683.70000000	-21.33082104
-24.71840536	-49.52641900	738.53000000	-12.04097928
-24.73667772	-49.55036986	790.71000000	-4.98277007
-24.75791542	-49.56927478	822.80000000	-2.48265711
-24.77123744	-49.59193911	855.28000000	3.48228527
-24.79755247	-49.59003136	914.59000000	5.46038646
-24.78893931	-49.61535681	887.65000000	7.96752123
-24.80890961	-49.63551208	807.78000000	-2.72535624
-24.82737175	-49.65778433	848.32000000	1.62982769
-24.68327592	-49.05431817	189.22000000	-74.68741720
-24.67940600	-49.08417169	185.89000000	-75.69151503
-24.68819628	-49.11023039	185.90000000	-78.05606489
-24.69436067	-49.13881967	211.55000000	-78.42997600
-24.72163650	-49.14265092	506.10000000	-40.35287018
-24.74870294	-49.14688353	593.32000000	-28.50825060
-24.76533064	-49.16967425	505.45000000	-40.47007877
-24.76192936	-49.19971178	245.76000000	-79.13054693
-24.78205906	-49.21972622	259.76000000	-75.13157313
-24.78318089	-49.24938389	268.28000000	-75.13425515
-24.76015172	-49.29535283	548.56000000	-37.46991565
-24.74856389	-49.32129275	597.61000000	-33.44686259
-24.73859972	-49.34975756	652.23000000	-25.71224150
-24.72191219	-49.37156597	787.34000000	-11.78489456
-24.70087739	-49.38838575	682.33000000	-18.73780745
-24.67947986	-49.40837831	766.51000000	-8.16622450
-24.65379686	-49.41637217	812.70000000	-3.74419976
-24.62686278	-49.42379486	896.87000000	-0.30833765
-24.59918472	-49.42963903	977.10000000	7.12735779
-24.57202181	-49.42632931	833.45000000	-11.70016666
-24.54341689	-49.43019061	935.33000000	-9.63017294
-24.52147353	-49.45000817	1053.88000000	0.05597187
-24.53585092	-49.47514775	1031.31000000	-1.04869998
-24.55453144	-49.49766428	1070.86000000	2.77393593
-24.57162189	-49.51984853	1059.18000000	1.39137489
-24.59787661	-49.52523053	1122.68000000	8.39057365
-24.62243703	-49.53433897	1040.35000000	3.24653167
-24.64087094	-49.51326158	871.10000000	-3.59225713
-24.62417778	-49.49001472	892.51000000	-2.67639249
-24.64798858	-49.54257975	879.33000000	-1.58439531
-24.66690025	-49.56668803	869.56000000	2.91609981
-24.81287875	-49.68354969	930.18000000	11.41542710
-24.79615844	-49.70821506	1020.67000000	14.88703012
-24.76728386	-49.71439864	1027.63000000	16.47068716
-24.74087764	-49.71798231	1028.50000000	13.86480994
-24.72182164	-49.68748289	1034.10000000	11.75471180
-24.70829808	-49.66854386	1049.02000000	12.68225117
-24.70053267	-49.63959139	956.48000000	10.80083202
-24.69161214	-49.61206336	972.89000000	15.40073687
-24.67374247	-49.59005350	857.40000000	0.84719067
-24.72879611	-49.74859856	1033.90000000	13.03355878
-24.72609383	-49.77924875	1039.88000000	11.43694992
-24.72203461	-49.80821369	1030.02000000	10.36591803
-24.54835519	-49.40933217	912.27000000	-5.89827731
-24.52280094	-49.39989686	991.99000000	-1.95571441
-24.49630456	-49.40640003	1052.07000000	2.74095915
-24.47164714	-49.41098703	1008.61000000	-5.95007073
-24.44398692	-49.40713547	1003.97000000	-6.85957249
-24.41828211	-49.39539758	991.96000000	-8.48468748
-24.39110597	-49.39190514	975.12000000	-9.80431691
-24.36409161	-49.38968761	978.42000000	-8.52628864
-24.34472967	-49.42166883	1000.95000000	-4.09332591
-24.32096200	-49.40652836	1017.45000000	2.48060589
-24.31364025	-49.37750981	922.61000000	-7.55132430
-24.28784319	-49.38640397	963.26000000	0.36223136
-24.26039489	-49.38740989	1014.83000000	7.71945815
-24.23260181	-49.38402561	946.93000000	6.04960171
-24.20654997	-49.37281300	993.57000000	13.19926884
-24.51168728	-49.48635608	1010.95000000	-4.98422296
-24.48536386	-49.49828408	990.59000000	-6.09454569
-24.46283986	-49.51487367	960.08000000	-9.95841489
-24.45210939	-49.54255092	942.76000000	-11.81660471
-24.43159550	-49.56186236	993.07000000	-6.39477807
-24.42101553	-49.58926331	974.81000000	-6.93829497
-24.40773911	-49.60995097	964.26000000	-6.47838026
-24.63366264	-49.39307419	827.07000000	-5.19919730
-24.61628089	-49.36797397	713.74000000	-16.18014660
-24.61660072	-49.33846303	627.06000000	-24.32639190
-24.62598894	-49.31133594	572.48000000	-30.19546171
-24.85577186	-48.72015767	866.56000000	38.70017436
-24.87407239	-48.74187136	850.92000000	32.26426977
-24.88910106	-48.76611764	1014.67000000	49.14569126
-24.84180278	-48.80515953	795.12000000	24.92707791
-24.86899222	-48.80453439	832.56000000	31.21156206
-24.89217158	-48.78947767	989.63000000	49.25367197
-24.90663161	-48.81665386	845.13000000	32.31549318
-24.93342478	-48.82845633	832.93000000	28.94205918
-24.94755669	-48.85490608	792.08000000	22.60684082
-24.93817036	-48.88390742	813.80000000	25.41289130
-24.94783983	-48.91112928	884.92000000	32.52630850
-24.97418483	-48.91916514	920.96000000	35.80633405
-24.98044578	-48.94937108	925.53000000	36.23050052
-24.99693808	-48.97420239	958.74000000	39.18329957
-24.99982108	-49.00350161	867.54000000	29.45857918
-24.98522806	-48.89101353	911.97000000	29.29442610
-24.99602514	-48.86268389	915.08000000	27.96258109
-25.00895697	-48.83523903	793.72000000	12.41095471
-25.03564039	-48.82843081	808.12000000	13.24388004
-25.05995083	-48.84225136	844.85000000	20.78705929
-25.08078886	-48.86047283	776.07000000	18.27121542
-25.01702636	-48.99409828	1010.61000000	43.15027071
-25.00477608	-49.02977292	876.30000000	29.81277642
-25.01517575	-49.05271753	931.34000000	35.63364941
-24.87210178	-50.08337153	1060.29000000	14.66522619
-24.86189517	-50.10600169	1015.79000000	10.30991544
-24.91189669	-50.12096547	1096.23000000	17.08901650
-24.89143103	-50.13891328	1091.51000000	14.92558640
-24.86651575	-50.13585403	1158.66000000	25.34898691
-24.85673861	-50.19866008	1037.81000000	19.74317028
-24.89424578	-50.24096353	857.25000000	-2.41825810
-24.90030008	-50.18415386	997.39000000	6.04258587
-24.91619353	-50.15429339	1049.97000000	9.72134099
-24.96094764	-50.15387347	983.86000000	1.62133617
-24.99368581	-50.19915639	902.45000000	-6.93080788
-24.96162481	-50.20146211	837.44000000	-14.04420781
-24.99186842	-50.22234508	887.95000000	-7.64822023
-24.56186281	-49.89726397	1147.14000000	22.95282837
-24.53508808	-49.88035353	1084.13000000	15.19494831
-24.55231219	-49.85709550	1063.00000000	12.52981052
-24.56134867	-49.82733950	1054.79000000	9.99658212
-24.57965869	-49.85820133	1062.61000000	14.92106376
-24.60411894	-49.86786608	1026.40000000	13.91033088
-24.62475031	-49.85481453	1001.25000000	11.10637172
-24.59008617	-49.88894825	1086.53000000	18.79057656
-24.64515894	-49.87419708	1035.60000000	16.48528699
-24.59837094	-49.92275683	1122.66000000	28.19212640
-24.62717606	-49.99098900	1067.96000000	23.61516953
-24.69125892	-50.00651094	984.74000000	11.25983766
-24.75022047	-50.03233194	1003.82000000	14.83503769
-25.31436944	-49.30235950	966.66000000	23.85338901
-25.29752458	-49.30279292	984.93000000	26.40827478
-25.26960611	-49.30306044	1020.29000000	28.87816430
-25.25429961	-49.30135414	1007.43000000	26.26150941
-25.23780633	-49.29794514	1018.95000000	24.72760566
-25.22109153	-49.30173467	1040.11000000	26.20050060
-25.20586672	-49.31124003	919.08000000	15.07673043
-25.18814956	-49.31363183	889.16000000	13.13889049
-25.17160622	-49.32117672	932.48000000	18.28393028
-25.15406464	-49.32595128	990.45000000	23.70979473
-25.13947331	-49.33957122	953.17000000	20.41694340
-25.12511025	-49.35243550	1000.90000000	23.66224188
-25.11231508	-49.36428300	1024.48000000	24.78953632
-25.09238942	-49.37473328	866.17000000	6.15042435
-25.07408972	-49.37857606	824.01000000	2.59956562
-25.05724975	-49.36963878	773.31000000	-2.36686371
-25.03381542	-49.35891261	635.23000000	-12.41497700
-25.01684125	-49.34674333	466.56000000	-31.31893489
-24.99715078	-49.32831056	608.32000000	-16.28796540
-24.97938564	-49.32129039	532.37000000	-22.19695291
-24.96354942	-49.30752803	459.30000000	-32.75309406
-24.94538131	-49.30004803	432.57000000	-35.08318816
-24.92754256	-49.29231353	435.27000000	-34.19131909
-24.90990531	-49.28775622	389.80000000	-42.34442383
-24.89181061	-49.28573675	351.36000000	-52.67641318
-24.87344658	-49.28495639	334.47000000	-57.79262911
-24.85704747	-49.27856247	327.09000000	-58.83126839
-24.83926531	-49.27326336	317.14000000	-59.63687481
-24.82254817	-49.26214381	317.07000000	-60.09195769
-24.80336036	-49.26224994	291.93000000	-64.36601787
-24.79626658	-49.27491853	279.15000000	-67.54342762
-24.83232622	-49.24560992	395.82000000	-50.07535201
-24.84538172	-49.23061261	520.81000000	-32.52581072
-24.85243781	-49.21179033	613.75000000	-18.84206056
-24.86573769	-49.19690958	641.22000000	-17.39174410
-24.88268736	-49.18936769	674.95000000	-12.58470266
-24.89753267	-49.17842631	795.13000000	1.31130163
-24.90447872	-49.15971700	705.53000000	-2.67069002
-24.91780553	-49.14581561	732.82000000	1.19868556
-24.93579375	-49.14337142	900.60000000	18.72569328
-24.94184450	-49.12405353	962.83000000	26.16532988
-24.95345906	-49.10846000	929.97000000	26.05358881
-25.03121994	-49.07727031	919.59000000	33.67820910
-25.04722464	-49.10778853	938.94000000	34.37993368
-25.06766139	-49.12907683	928.86000000	31.81511292
-25.08649278	-49.15018706	897.62000000	25.80707755
-25.10086531	-49.17590708	907.25000000	25.67310283
-25.11574286	-49.20203261	773.71000000	10.34479165
-25.11898942	-49.23135319	657.35000000	-3.91254984
-25.14032953	-49.24996356	773.78000000	6.30073070
-25.06111275	-49.40463228	747.33000000	-2.49582982
-25.03829344	-49.42277536	718.39000000	-6.24386792
-25.02170547	-49.44590658	675.28000000	-9.07777619
-25.00082006	-49.46464950	548.32000000	-23.18876161
-24.98601636	-49.48919550	413.33000000	-42.83419071
-24.98429675	-49.51871111	659.78000000	-19.23241981
-24.96681372	-49.54369383	564.66000000	-29.98994723
-24.94193269	-49.55523328	436.01000000	-45.57439190
-25.01145072	-49.49932439	395.51000000	-46.25341541
-25.02840106	-49.52257542	411.19000000	-47.40391627
-25.05143178	-49.53655069	419.26000000	-47.92473504
-25.07422631	-49.52128772	643.92000000	-18.29355170
-25.09885017	-49.51058842	741.81000000	-12.03447591
-25.12127836	-49.49404597	806.60000000	0.20046340
-25.14583028	-49.48095139	767.97000000	-8.02814390
-25.17101325	-49.47074425	732.84000000	-16.26081713
